CPERSONA_COMPANIA	CSUBSISTEMA	CGRUPOPRODUCTO	CPRODUCTO	CTIPOBANCA	CESTATUSCUENTA	CSUBSISTEMA_TRANSACCION	CTRANSACCION	VERSIONTRANSACCION	CMONEDA	CTIPOHORARIO	DIASEMANA	FHASTA	FDESDE	HORADESDE	HORAHASTA	MONTOMAXIMO	CODIGOREGISTRO	VERSIONCONTROL
2	00	00	000	1	001	00	0059	01	USD	N	5	31/12/2999 0:00:00,000000	19/10/2018 5:10:44,384325	0700	2359	100000	20000000100100005901USDN5	1
2	00	00	000	1	001	00	0059	01	USD	N	6	31/12/2999 0:00:00,000000	19/10/2018 5:10:44,455277	0700	2359	100000	20000000100100005901USDN6	1
2	00	00	000	1	001	00	0059	01	USD	N	7	31/12/2999 0:00:00,000000	19/10/2018 5:10:44,522672	0700	2359	100000	20000000100100005901USDN7	1
2	00	00	000	1	001	00	0063	01	USD	N	1	31/12/2999 0:00:00,000000	19/10/2018 5:10:45,553249	0700	2359	100000	20000000100100006301USDN1	1
2	00	00	000	1	001	00	0063	01	USD	N	2	31/12/2999 0:00:00,000000	19/10/2018 5:10:45,619990	0700	2359	100000	20000000100100006301USDN2	1
2	00	00	000	1	001	00	0063	01	USD	N	3	31/12/2999 0:00:00,000000	19/10/2018 5:10:45,701317	0700	2359	100000	20000000100100006301USDN3	1
2	00	00	000	1	001	00	0063	01	USD	N	4	31/12/2999 0:00:00,000000	19/10/2018 5:10:45,770477	0700	2359	100000	20000000100100006301USDN4	1
2	00	00	000	1	001	00	0063	01	USD	N	5	31/12/2999 0:00:00,000000	19/10/2018 5:10:45,841315	0700	2359	100000	20000000100100006301USDN5	1
2	00	00	000	1	001	00	0063	01	USD	N	6	31/12/2999 0:00:00,000000	19/10/2018 5:10:45,912438	0700	2359	100000	20000000100100006301USDN6	1
2	00	00	000	1	001	00	0063	01	USD	N	7	31/12/2999 0:00:00,000000	19/10/2018 5:10:45,989360	0700	2359	100000	20000000100100006301USDN7	1
2	00	00	000	1	001	00	0079	01	USD	N	1	31/12/2999 0:00:00,000000	19/10/2018 5:10:47,039131	0700	2359	100000	20000000100100007901USDN1	1
2	00	00	000	1	001	00	0079	01	USD	N	2	31/12/2999 0:00:00,000000	19/10/2018 5:10:47,108456	0700	2359	100000	20000000100100007901USDN2	1
2	00	00	000	1	001	00	0079	01	USD	N	3	31/12/2999 0:00:00,000000	19/10/2018 5:10:47,182256	0700	2359	100000	20000000100100007901USDN3	1
2	00	00	000	1	001	00	0079	01	USD	N	4	31/12/2999 0:00:00,000000	19/10/2018 5:10:47,248668	0700	2359	100000	20000000100100007901USDN4	1
2	00	00	000	1	001	00	0079	01	USD	N	5	31/12/2999 0:00:00,000000	19/10/2018 5:10:47,321629	0700	2359	100000	20000000100100007901USDN5	1
2	00	00	000	1	001	00	0079	01	USD	N	6	31/12/2999 0:00:00,000000	19/10/2018 5:10:47,385580	0700	2359	100000	20000000100100007901USDN6	1
2	00	00	000	1	001	00	0079	01	USD	N	7	31/12/2999 0:00:00,000000	19/10/2018 5:10:47,451489	0700	2359	100000	20000000100100007901USDN7	1
2	00	00	000	1	001	00	0091	01	USD	N	1	31/12/2999 0:00:00,000000	19/10/2018 5:10:48,534840	0700	2359	100000	20000000100100009101USDN1	1
2	00	00	000	1	001	00	0091	01	USD	N	2	31/12/2999 0:00:00,000000	19/10/2018 5:10:48,603974	0700	2359	100000	20000000100100009101USDN2	1
2	00	00	000	1	001	00	0091	01	USD	N	3	31/12/2999 0:00:00,000000	19/10/2018 5:10:48,683303	0700	2359	100000	20000000100100009101USDN3	1
2	00	00	000	1	001	00	0091	01	USD	N	4	31/12/2999 0:00:00,000000	19/10/2018 5:10:48,752473	0700	2359	100000	20000000100100009101USDN4	1
2	00	00	000	1	001	00	0091	01	USD	N	5	31/12/2999 0:00:00,000000	19/10/2018 5:10:48,821493	0700	2359	100000	20000000100100009101USDN5	1
2	00	00	000	1	001	00	0091	01	USD	N	6	31/12/2999 0:00:00,000000	19/10/2018 5:10:48,890779	0700	2359	100000	20000000100100009101USDN6	1
2	00	00	000	1	001	00	0091	01	USD	N	7	31/12/2999 0:00:00,000000	19/10/2018 5:10:48,958590	0700	2359	100000	20000000100100009101USDN7	1
2	00	00	000	1	001	00	0125	01	USD	N	1	31/12/2999 0:00:00,000000	19/10/2018 5:10:50,066068	0700	2359	100000	20000000100100012501USDN1	1
2	00	00	000	1	001	00	0125	01	USD	N	2	31/12/2999 0:00:00,000000	19/10/2018 5:10:50,131811	0700	2359	100000	20000000100100012501USDN2	1
2	00	00	000	1	001	00	0125	01	USD	N	3	31/12/2999 0:00:00,000000	19/10/2018 5:10:50,200058	0700	2359	100000	20000000100100012501USDN3	1
2	00	00	000	1	001	00	0125	01	USD	N	4	31/12/2999 0:00:00,000000	19/10/2018 5:10:50,262661	0700	2359	100000	20000000100100012501USDN4	1
2	00	00	000	1	001	00	0125	01	USD	N	5	31/12/2999 0:00:00,000000	19/10/2018 5:10:50,324490	0700	2359	100000	20000000100100012501USDN5	1
2	00	00	000	1	001	00	0125	01	USD	N	6	31/12/2999 0:00:00,000000	19/10/2018 5:10:50,400031	0700	2359	100000	20000000100100012501USDN6	1
2	00	00	000	1	001	00	0125	01	USD	N	7	31/12/2999 0:00:00,000000	19/10/2018 5:10:50,468022	0700	2359	100000	20000000100100012501USDN7	1
2	00	00	000	1	001	00	0103	01	USD	N	1	31/12/2999 0:00:00,000000	19/10/2018 5:10:51,546834	0700	2359	100000	20000000100100010301USDN1	1
2	00	00	000	1	001	00	0103	01	USD	N	2	31/12/2999 0:00:00,000000	19/10/2018 5:10:51,617188	0700	2359	100000	20000000100100010301USDN2	1
2	25	00	000	1	001	25	4014	01	USD	N	1	17/10/2018 10:07:14,888000	1/9/2017 8:54:57,657000	0800	2359	100000	22500000100125401401USDN1	3
2	25	00	000	1	001	25	4014	01	USD	N	2	17/10/2018 10:07:14,922000	1/9/2017 8:54:57,672000	0800	2359	100000	22500000100125401401USDN2	3
2	25	00	000	1	001	25	4014	01	USD	N	3	17/10/2018 10:07:14,942000	1/9/2017 8:54:57,686000	0800	2359	100000	22500000100125401401USDN3	3
2	25	00	000	1	001	25	4014	01	USD	N	4	17/10/2018 10:07:14,963000	1/9/2017 8:54:57,702000	0800	2359	100000	22500000100125401401USDN4	3
2	25	00	000	1	001	25	4014	01	USD	N	5	17/10/2018 10:07:14,982000	1/9/2017 8:54:57,718000	0800	2359	100000	22500000100125401401USDN5	3
2	25	00	000	1	001	25	4014	01	USD	N	6	17/10/2018 10:07:15,004000	1/9/2017 8:54:57,731000	0800	2359	100000	22500000100125401401USDN6	3
2	25	00	000	1	001	25	4014	01	USD	N	7	17/10/2018 10:07:15,024000	1/9/2017 8:54:57,744000	0800	2359	100000	22500000100125401401USDN7	3
2	02	00	000	1	001	02	4201	01	USD	N	7	31/12/2999 0:00:00,000000	19/10/2018 5:06:56,752270	0700	2359	100000	20200000100102420101USDN7	1
2	02	00	000	1	001	02	4202	01	USD	N	1	31/12/2999 0:00:00,000000	19/10/2018 5:06:57,885250	0700	2359	100000	20200000100102420201USDN1	1
2	02	00	000	1	001	02	4202	01	USD	N	2	31/12/2999 0:00:00,000000	19/10/2018 5:06:57,952425	0700	2359	100000	20200000100102420201USDN2	1
2	02	00	000	1	001	02	4202	01	USD	N	3	31/12/2999 0:00:00,000000	19/10/2018 5:06:58,018398	0700	2359	100000	20200000100102420201USDN3	1
2	02	00	000	1	001	02	4202	01	USD	N	4	31/12/2999 0:00:00,000000	19/10/2018 5:06:58,082671	0700	2359	100000	20200000100102420201USDN4	1
2	02	00	000	1	001	02	4202	01	USD	N	5	31/12/2999 0:00:00,000000	19/10/2018 5:06:58,149540	0700	2359	100000	20200000100102420201USDN5	1
2	02	00	000	1	001	02	4202	01	USD	N	6	31/12/2999 0:00:00,000000	19/10/2018 5:06:58,228536	0700	2359	100000	20200000100102420201USDN6	1
2	02	00	000	1	001	02	4202	01	USD	N	7	31/12/2999 0:00:00,000000	19/10/2018 5:06:58,294590	0700	2359	100000	20200000100102420201USDN7	1
2	02	00	000	1	001	02	4203	01	USD	N	1	31/12/2999 0:00:00,000000	19/10/2018 5:06:59,355610	0700	2359	100000	20200000100102420301USDN1	1
2	02	00	000	1	001	02	4203	01	USD	N	2	31/12/2999 0:00:00,000000	19/10/2018 5:06:59,420957	0700	2359	100000	20200000100102420301USDN2	1
2	02	00	000	1	001	02	4203	01	USD	N	3	31/12/2999 0:00:00,000000	19/10/2018 5:06:59,486633	0700	2359	100000	20200000100102420301USDN3	1
2	02	00	000	1	001	02	4203	01	USD	N	4	31/12/2999 0:00:00,000000	19/10/2018 5:06:59,560041	0700	2359	100000	20200000100102420301USDN4	1
2	02	00	000	1	001	02	4203	01	USD	N	5	31/12/2999 0:00:00,000000	19/10/2018 5:06:59,627669	0700	2359	100000	20200000100102420301USDN5	1
2	02	00	000	1	001	02	4203	01	USD	N	6	31/12/2999 0:00:00,000000	19/10/2018 5:06:59,696834	0700	2359	100000	20200000100102420301USDN6	1
2	02	00	000	1	001	02	4203	01	USD	N	7	31/12/2999 0:00:00,000000	19/10/2018 5:06:59,762506	0700	2359	100000	20200000100102420301USDN7	1
2	02	00	000	1	001	02	4204	01	USD	N	1	31/12/2999 0:00:00,000000	19/10/2018 5:07:00,810342	0700	2359	100000	20200000100102420401USDN1	1
2	02	00	000	1	001	02	4204	01	USD	N	2	31/12/2999 0:00:00,000000	19/10/2018 5:07:00,892663	0700	2359	100000	20200000100102420401USDN2	1
2	02	00	000	1	001	02	4204	01	USD	N	3	31/12/2999 0:00:00,000000	19/10/2018 5:07:00,965076	0700	2359	100000	20200000100102420401USDN3	1
2	02	00	000	1	001	02	4204	01	USD	N	4	31/12/2999 0:00:00,000000	19/10/2018 5:07:01,034258	0700	2359	100000	20200000100102420401USDN4	1
2	02	00	000	1	001	02	4204	01	USD	N	5	31/12/2999 0:00:00,000000	19/10/2018 5:07:01,101191	0700	2359	100000	20200000100102420401USDN5	1
2	02	00	000	1	001	02	4204	01	USD	N	6	31/12/2999 0:00:00,000000	19/10/2018 5:07:01,182372	0700	2359	100000	20200000100102420401USDN6	1
2	02	00	000	1	001	02	4204	01	USD	N	7	31/12/2999 0:00:00,000000	19/10/2018 5:07:01,246964	0700	2359	100000	20200000100102420401USDN7	1
2	02	00	000	1	001	02	4205	01	USD	N	1	31/12/2999 0:00:00,000000	19/10/2018 5:07:02,340689	0700	2359	100000	20200000100102420501USDN1	1
2	02	00	000	1	001	02	4205	01	USD	N	2	31/12/2999 0:00:00,000000	19/10/2018 5:07:02,410028	0700	2359	100000	20200000100102420501USDN2	1
2	02	00	000	1	001	02	4205	01	USD	N	3	31/12/2999 0:00:00,000000	19/10/2018 5:07:02,479459	0700	2359	100000	20200000100102420501USDN3	1
2	02	00	000	1	001	02	4205	01	USD	N	4	31/12/2999 0:00:00,000000	19/10/2018 5:07:02,557975	0700	2359	100000	20200000100102420501USDN4	1
2	02	00	000	1	001	02	4205	01	USD	N	5	31/12/2999 0:00:00,000000	19/10/2018 5:07:02,626100	0700	2359	100000	20200000100102420501USDN5	1
2	02	00	000	1	001	02	4205	01	USD	N	6	31/12/2999 0:00:00,000000	19/10/2018 5:07:02,696068	0700	2359	100000	20200000100102420501USDN6	1
2	02	00	000	1	001	02	4205	01	USD	N	7	31/12/2999 0:00:00,000000	19/10/2018 5:07:02,764686	0700	2359	100000	20200000100102420501USDN7	1
2	02	00	000	1	001	02	4206	01	USD	N	1	31/12/2999 0:00:00,000000	19/10/2018 5:07:03,836699	0700	2359	100000	20200000100102420601USDN1	1
2	02	00	000	1	001	02	4206	01	USD	N	2	31/12/2999 0:00:00,000000	19/10/2018 5:07:03,916085	0700	2359	100000	20200000100102420601USDN2	1
2	02	00	000	1	001	02	4206	01	USD	N	3	31/12/2999 0:00:00,000000	19/10/2018 5:07:03,988081	0700	2359	100000	20200000100102420601USDN3	1
2	02	00	000	1	001	02	4206	01	USD	N	4	31/12/2999 0:00:00,000000	19/10/2018 5:07:04,054329	0700	2359	100000	20200000100102420601USDN4	1
2	02	00	000	1	001	02	4206	01	USD	N	5	31/12/2999 0:00:00,000000	19/10/2018 5:07:04,122355	0700	2359	100000	20200000100102420601USDN5	1
2	02	00	000	1	001	02	4206	01	USD	N	6	31/12/2999 0:00:00,000000	19/10/2018 5:07:04,197832	0700	2359	100000	20200000100102420601USDN6	1
2	02	00	000	1	001	02	4206	01	USD	N	7	31/12/2999 0:00:00,000000	19/10/2018 5:07:04,281798	0700	2359	100000	20200000100102420601USDN7	1
2	02	00	000	1	001	02	4207	01	USD	N	1	31/12/2999 0:00:00,000000	19/10/2018 5:07:05,356199	0700	2359	100000	20200000100102420701USDN1	1
2	02	00	000	1	001	02	4207	01	USD	N	2	31/12/2999 0:00:00,000000	19/10/2018 5:07:05,422260	0700	2359	100000	20200000100102420701USDN2	1
2	02	00	000	1	001	02	4207	01	USD	N	3	31/12/2999 0:00:00,000000	19/10/2018 5:07:05,488423	0700	2359	100000	20200000100102420701USDN3	1
2	02	00	000	1	001	02	4207	01	USD	N	4	31/12/2999 0:00:00,000000	19/10/2018 5:07:05,551254	0700	2359	100000	20200000100102420701USDN4	1
2	02	00	000	1	001	02	4207	01	USD	N	5	31/12/2999 0:00:00,000000	19/10/2018 5:07:05,633802	0700	2359	100000	20200000100102420701USDN5	1
2	02	00	000	1	001	02	4207	01	USD	N	6	31/12/2999 0:00:00,000000	19/10/2018 5:07:05,699590	0700	2359	100000	20200000100102420701USDN6	1
2	02	00	000	1	001	02	4207	01	USD	N	7	31/12/2999 0:00:00,000000	19/10/2018 5:07:05,766419	0700	2359	100000	20200000100102420701USDN7	1
2	02	00	000	1	001	02	4208	01	USD	N	1	31/12/2999 0:00:00,000000	19/10/2018 5:07:06,848158	0700	2359	100000	20200000100102420801USDN1	1
2	02	00	000	1	001	02	4208	01	USD	N	2	31/12/2999 0:00:00,000000	19/10/2018 5:07:06,913639	0700	2359	100000	20200000100102420801USDN2	1
2	02	00	000	1	001	02	4208	01	USD	N	3	31/12/2999 0:00:00,000000	19/10/2018 5:07:06,992310	0700	2359	100000	20200000100102420801USDN3	1
2	02	00	000	1	001	02	4208	01	USD	N	4	31/12/2999 0:00:00,000000	19/10/2018 5:07:07,059372	0700	2359	100000	20200000100102420801USDN4	1
2	02	00	000	1	001	02	4208	01	USD	N	5	31/12/2999 0:00:00,000000	19/10/2018 5:07:07,127747	0700	2359	100000	20200000100102420801USDN5	1
2	02	00	000	1	001	02	4208	01	USD	N	6	31/12/2999 0:00:00,000000	19/10/2018 5:07:07,198268	0700	2359	100000	20200000100102420801USDN6	1
2	02	00	000	1	001	02	4208	01	USD	N	7	31/12/2999 0:00:00,000000	19/10/2018 5:07:07,274332	0700	2359	100000	20200000100102420801USDN7	1
2	02	00	000	1	001	02	4209	01	USD	N	1	31/12/2999 0:00:00,000000	19/10/2018 5:07:08,330505	0700	2359	100000	20200000100102420901USDN1	1
2	02	00	000	1	001	02	4209	01	USD	N	2	31/12/2999 0:00:00,000000	19/10/2018 5:07:08,397516	0700	2359	100000	20200000100102420901USDN2	1
2	02	00	000	1	001	02	4209	01	USD	N	3	31/12/2999 0:00:00,000000	19/10/2018 5:07:08,465942	0700	2359	100000	20200000100102420901USDN3	1
2	02	00	000	1	001	02	4209	01	USD	N	4	31/12/2999 0:00:00,000000	19/10/2018 5:07:08,533931	0700	2359	100000	20200000100102420901USDN4	1
2	02	00	000	1	001	02	4209	01	USD	N	5	31/12/2999 0:00:00,000000	19/10/2018 5:07:08,610842	0700	2359	100000	20200000100102420901USDN5	1
2	02	00	000	1	001	02	4209	01	USD	N	6	31/12/2999 0:00:00,000000	19/10/2018 5:07:08,673701	0700	2359	100000	20200000100102420901USDN6	1
2	02	00	000	1	001	02	4209	01	USD	N	7	31/12/2999 0:00:00,000000	19/10/2018 5:07:08,738491	0700	2359	100000	20200000100102420901USDN7	1
2	02	00	000	1	001	02	4210	01	USD	N	1	31/12/2999 0:00:00,000000	19/10/2018 5:07:09,806530	0700	2359	100000	20200000100102421001USDN1	1
2	02	00	000	1	001	02	4210	01	USD	N	2	31/12/2999 0:00:00,000000	19/10/2018 5:07:09,883883	0700	2359	100000	20200000100102421001USDN2	1
2	02	00	000	1	001	02	4210	01	USD	N	3	31/12/2999 0:00:00,000000	19/10/2018 5:07:09,971003	0700	2359	100000	20200000100102421001USDN3	1
2	02	00	000	1	001	02	4210	01	USD	N	4	31/12/2999 0:00:00,000000	19/10/2018 5:07:10,040319	0700	2359	100000	20200000100102421001USDN4	1
2	02	00	000	1	001	02	4210	01	USD	N	5	31/12/2999 0:00:00,000000	19/10/2018 5:07:10,116061	0700	2359	100000	20200000100102421001USDN5	1
2	02	00	000	1	001	02	4210	01	USD	N	6	31/12/2999 0:00:00,000000	19/10/2018 5:07:10,192529	0700	2359	100000	20200000100102421001USDN6	1
2	02	00	000	1	001	02	4210	01	USD	N	7	31/12/2999 0:00:00,000000	19/10/2018 5:07:10,261671	0700	2359	100000	20200000100102421001USDN7	1
2	02	00	000	1	001	02	4211	01	USD	N	1	31/12/2999 0:00:00,000000	19/10/2018 5:07:11,431673	0700	2359	100000	20200000100102421101USDN1	1
2	02	00	000	1	001	02	4211	01	USD	N	2	31/12/2999 0:00:00,000000	19/10/2018 5:07:11,498599	0700	2359	100000	20200000100102421101USDN2	1
2	02	00	000	1	001	02	4211	01	USD	N	3	31/12/2999 0:00:00,000000	19/10/2018 5:07:11,561706	0700	2359	100000	20200000100102421101USDN3	1
2	02	00	000	1	001	02	4211	01	USD	N	4	31/12/2999 0:00:00,000000	19/10/2018 5:07:11,632676	0700	2359	100000	20200000100102421101USDN4	1
2	00	00	000	1	001	00	0103	01	USD	N	3	31/12/2999 0:00:00,000000	19/10/2018 5:10:51,689410	0700	2359	100000	20000000100100010301USDN3	1
2	00	00	000	1	001	00	0103	01	USD	N	4	31/12/2999 0:00:00,000000	19/10/2018 5:10:51,772252	0700	2359	100000	20000000100100010301USDN4	1
2	00	00	000	1	001	00	0103	01	USD	N	5	31/12/2999 0:00:00,000000	19/10/2018 5:10:51,846590	0700	2359	100000	20000000100100010301USDN5	1
2	00	00	000	1	001	00	0103	01	USD	N	6	31/12/2999 0:00:00,000000	19/10/2018 5:10:51,923139	0700	2359	100000	20000000100100010301USDN6	1
2	00	00	000	1	001	00	0103	01	USD	N	7	31/12/2999 0:00:00,000000	19/10/2018 5:10:51,997484	0700	2359	100000	20000000100100010301USDN7	1
2	00	00	000	1	001	00	0203	01	USD	N	1	31/12/2999 0:00:00,000000	19/10/2018 5:10:53,067103	0700	2359	100000	20000000100100020301USDN1	1
2	00	00	000	1	001	00	0203	01	USD	N	2	31/12/2999 0:00:00,000000	19/10/2018 5:10:53,143399	0700	2359	100000	20000000100100020301USDN2	1
2	00	00	000	1	001	00	0203	01	USD	N	3	31/12/2999 0:00:00,000000	19/10/2018 5:10:53,212663	0700	2359	100000	20000000100100020301USDN3	1
2	00	00	000	1	001	00	0203	01	USD	N	4	31/12/2999 0:00:00,000000	19/10/2018 5:10:53,277895	0700	2359	100000	20000000100100020301USDN4	1
2	00	00	000	1	001	00	0203	01	USD	N	5	31/12/2999 0:00:00,000000	19/10/2018 5:10:53,344185	0700	2359	100000	20000000100100020301USDN5	1
2	00	00	000	1	001	00	0203	01	USD	N	6	31/12/2999 0:00:00,000000	19/10/2018 5:10:53,418567	0700	2359	100000	20000000100100020301USDN6	1
2	00	00	000	1	001	00	0203	01	USD	N	7	31/12/2999 0:00:00,000000	19/10/2018 5:10:53,481836	0700	2359	100000	20000000100100020301USDN7	1
2	00	00	000	1	001	00	0260	01	USD	N	1	31/12/2999 0:00:00,000000	19/10/2018 5:10:54,569999	0700	2359	100000	20000000100100026001USDN1	1
2	00	00	000	1	001	00	0260	01	USD	N	2	31/12/2999 0:00:00,000000	19/10/2018 5:10:54,640450	0700	2359	100000	20000000100100026001USDN2	1
2	00	00	000	1	001	00	0260	01	USD	N	3	31/12/2999 0:00:00,000000	19/10/2018 5:10:54,710198	0700	2359	100000	20000000100100026001USDN3	1
2	00	00	000	1	001	00	0260	01	USD	N	4	31/12/2999 0:00:00,000000	19/10/2018 5:10:54,788620	0700	2359	100000	20000000100100026001USDN4	1
2	00	00	000	1	001	00	0260	01	USD	N	5	31/12/2999 0:00:00,000000	19/10/2018 5:10:54,856532	0700	2359	100000	20000000100100026001USDN5	1
2	00	00	000	1	001	00	0260	01	USD	N	6	31/12/2999 0:00:00,000000	19/10/2018 5:10:54,924769	0700	2359	100000	20000000100100026001USDN6	1
2	00	00	000	1	001	00	0260	01	USD	N	7	31/12/2999 0:00:00,000000	19/10/2018 5:10:54,993070	0700	2359	100000	20000000100100026001USDN7	1
2	00	00	000	1	001	00	0267	01	USD	N	1	31/12/2999 0:00:00,000000	19/10/2018 5:10:56,070180	0700	2359	100000	20000000100100026701USDN1	1
2	00	00	000	1	001	00	0267	01	USD	N	2	31/12/2999 0:00:00,000000	19/10/2018 5:10:56,157059	0700	2359	100000	20000000100100026701USDN2	1
2	00	00	000	1	001	00	0267	01	USD	N	3	31/12/2999 0:00:00,000000	19/10/2018 5:10:56,226618	0700	2359	100000	20000000100100026701USDN3	1
2	00	00	000	1	001	00	0267	01	USD	N	4	31/12/2999 0:00:00,000000	19/10/2018 5:10:56,293105	0700	2359	100000	20000000100100026701USDN4	1
2	00	00	000	1	001	00	0267	01	USD	N	5	31/12/2999 0:00:00,000000	19/10/2018 5:10:56,358447	0700	2359	100000	20000000100100026701USDN5	1
2	00	00	000	1	001	00	0267	01	USD	N	6	31/12/2999 0:00:00,000000	19/10/2018 5:10:56,425847	0700	2359	100000	20000000100100026701USDN6	1
2	00	00	000	1	001	00	0267	01	USD	N	7	31/12/2999 0:00:00,000000	19/10/2018 5:10:56,502726	0700	2359	100000	20000000100100026701USDN7	1
2	02	00	000	1	001	02	4211	01	USD	N	5	31/12/2999 0:00:00,000000	19/10/2018 5:07:11,695709	0700	2359	100000	20200000100102421101USDN5	1
2	02	00	000	1	001	02	4211	01	USD	N	6	31/12/2999 0:00:00,000000	19/10/2018 5:07:11,767561	0700	2359	100000	20200000100102421101USDN6	1
2	02	00	000	1	001	02	4211	01	USD	N	7	31/12/2999 0:00:00,000000	19/10/2018 5:07:11,833305	0700	2359	100000	20200000100102421101USDN7	1
2	02	00	000	1	001	02	4212	01	USD	N	1	31/12/2999 0:00:00,000000	19/10/2018 5:07:12,976723	0700	2359	100000	20200000100102421201USDN1	1
2	02	00	000	1	001	02	4212	01	USD	N	2	31/12/2999 0:00:00,000000	19/10/2018 5:07:13,055383	0700	2359	100000	20200000100102421201USDN2	1
2	02	00	000	1	001	02	4212	01	USD	N	3	31/12/2999 0:00:00,000000	19/10/2018 5:07:13,122809	0700	2359	100000	20200000100102421201USDN3	1
2	02	00	000	1	001	02	4212	01	USD	N	4	31/12/2999 0:00:00,000000	19/10/2018 5:07:13,201204	0700	2359	100000	20200000100102421201USDN4	1
2	02	00	000	1	001	02	4212	01	USD	N	5	31/12/2999 0:00:00,000000	19/10/2018 5:07:13,271756	0700	2359	100000	20200000100102421201USDN5	1
2	02	00	000	1	001	02	4212	01	USD	N	6	31/12/2999 0:00:00,000000	19/10/2018 5:07:13,344883	0700	2359	100000	20200000100102421201USDN6	1
2	02	00	000	1	001	02	4212	01	USD	N	7	31/12/2999 0:00:00,000000	19/10/2018 5:07:13,420330	0700	2359	100000	20200000100102421201USDN7	1
2	02	00	000	1	001	02	4213	01	USD	N	1	31/12/2999 0:00:00,000000	19/10/2018 5:07:14,465245	0700	2359	100000	20200000100102421301USDN1	1
2	02	00	000	1	001	02	4213	01	USD	N	2	31/12/2999 0:00:00,000000	19/10/2018 5:07:14,541619	0700	2359	100000	20200000100102421301USDN2	1
2	02	00	000	1	001	02	4213	01	USD	N	3	31/12/2999 0:00:00,000000	19/10/2018 5:07:14,607903	0700	2359	100000	20200000100102421301USDN3	1
2	02	00	000	1	001	02	4213	01	USD	N	4	31/12/2999 0:00:00,000000	19/10/2018 5:07:14,673480	0700	2359	100000	20200000100102421301USDN4	1
2	02	00	000	1	001	02	4213	01	USD	N	5	31/12/2999 0:00:00,000000	19/10/2018 5:07:14,738983	0700	2359	100000	20200000100102421301USDN5	1
2	02	00	000	1	001	02	4213	01	USD	N	6	31/12/2999 0:00:00,000000	19/10/2018 5:07:14,811844	0700	2359	100000	20200000100102421301USDN6	1
2	02	00	000	1	001	02	4213	01	USD	N	7	31/12/2999 0:00:00,000000	19/10/2018 5:07:14,874100	0700	2359	100000	20200000100102421301USDN7	1
2	02	00	000	1	001	02	4214	01	USD	N	1	31/12/2999 0:00:00,000000	19/10/2018 5:07:15,914950	0700	2359	100000	20200000100102421401USDN1	1
2	02	00	000	1	001	02	4214	01	USD	N	2	31/12/2999 0:00:00,000000	19/10/2018 5:07:15,981333	0700	2359	100000	20200000100102421401USDN2	1
2	02	00	000	1	001	02	4214	01	USD	N	3	31/12/2999 0:00:00,000000	19/10/2018 5:07:16,050954	0700	2359	100000	20200000100102421401USDN3	1
2	02	00	000	1	001	02	4214	01	USD	N	4	31/12/2999 0:00:00,000000	19/10/2018 5:07:16,127300	0700	2359	100000	20200000100102421401USDN4	1
2	02	00	000	1	001	02	4214	01	USD	N	5	31/12/2999 0:00:00,000000	19/10/2018 5:07:16,196309	0700	2359	100000	20200000100102421401USDN5	1
2	02	00	000	1	001	02	4214	01	USD	N	6	31/12/2999 0:00:00,000000	19/10/2018 5:07:16,264305	0700	2359	100000	20200000100102421401USDN6	1
2	02	00	000	1	001	02	4214	01	USD	N	7	31/12/2999 0:00:00,000000	19/10/2018 5:07:16,335901	0700	2359	100000	20200000100102421401USDN7	1
2	02	00	000	1	001	02	4220	01	USD	N	1	31/12/2999 0:00:00,000000	19/10/2018 5:07:17,427802	0700	2359	100000	20200000100102422001USDN1	1
2	02	00	000	1	001	02	4220	01	USD	N	2	31/12/2999 0:00:00,000000	19/10/2018 5:07:17,508404	0700	2359	100000	20200000100102422001USDN2	1
2	02	00	000	1	001	02	4220	01	USD	N	3	31/12/2999 0:00:00,000000	19/10/2018 5:07:17,575440	0700	2359	100000	20200000100102422001USDN3	1
2	02	00	000	1	001	02	4220	01	USD	N	4	31/12/2999 0:00:00,000000	19/10/2018 5:07:17,639893	0700	2359	100000	20200000100102422001USDN4	1
2	02	00	000	1	001	02	4220	01	USD	N	5	31/12/2999 0:00:00,000000	19/10/2018 5:07:17,705963	0700	2359	100000	20200000100102422001USDN5	1
2	02	00	000	1	001	02	4220	01	USD	N	6	31/12/2999 0:00:00,000000	19/10/2018 5:07:17,770428	0700	2359	100000	20200000100102422001USDN6	1
2	02	00	000	1	001	02	4220	01	USD	N	7	31/12/2999 0:00:00,000000	19/10/2018 5:07:17,843386	0700	2359	100000	20200000100102422001USDN7	1
2	02	00	000	1	001	02	4300	01	USD	N	1	31/12/2999 0:00:00,000000	19/10/2018 5:07:18,885780	0700	2359	100000	20200000100102430001USDN1	1
2	02	00	000	1	001	02	4300	01	USD	N	2	31/12/2999 0:00:00,000000	19/10/2018 5:07:18,949021	0700	2359	100000	20200000100102430001USDN2	1
2	02	00	000	1	001	02	4300	01	USD	N	3	31/12/2999 0:00:00,000000	19/10/2018 5:07:19,015129	0700	2359	100000	20200000100102430001USDN3	1
2	02	00	000	1	001	02	4300	01	USD	N	4	31/12/2999 0:00:00,000000	19/10/2018 5:07:19,077650	0700	2359	100000	20200000100102430001USDN4	1
2	02	00	000	1	001	02	4300	01	USD	N	5	31/12/2999 0:00:00,000000	19/10/2018 5:07:19,150746	0700	2359	100000	20200000100102430001USDN5	1
