CPERSONA_COMPANIA	CSUBSISTEMA	CGRUPOPRODUCTO	CPRODUCTO	CTIPOBANCA	CESTATUSCUENTA	CSUBSISTEMA_TRANSACCION	CTRANSACCION	VERSIONTRANSACCION	VERSIONCONTROL
2	04	03	305	1	005	04	6094	01	0
2	04	04	403	1	001	04	6094	01	0
2	04	04	403	1	002	04	6094	01	0
2	04	04	403	1	003	04	6094	01	0
2	04	04	403	1	004	04	6094	01	0
2	04	04	403	1	005	04	6094	01	0
2	04	04	405	1	001	04	6094	01	0
2	04	04	405	1	002	04	6094	01	0
2	04	04	405	1	003	04	6094	01	0
2	04	04	405	1	004	04	6094	01	0
2	04	04	405	1	005	04	6094	01	0
2	04	04	406	1	001	04	6094	01	0
2	04	04	406	1	002	04	6094	01	0
2	04	04	406	1	003	04	6094	01	0
2	04	04	406	1	004	04	6094	01	0
2	04	04	406	1	005	04	6094	01	0
2	04	04	407	1	001	04	6094	01	0
2	04	04	407	1	002	04	6094	01	0
2	04	04	407	1	003	04	6094	01	0
2	04	04	407	1	004	04	6094	01	0
2	04	04	407	1	005	04	6094	01	0
2	04	04	408	1	001	04	6094	01	0
2	04	04	408	1	002	04	6094	01	0
2	04	04	408	1	003	04	6094	01	0
2	04	04	408	1	004	04	6094	01	0
2	04	04	408	1	005	04	6094	01	0
2	04	05	510	1	001	04	6094	01	0
2	04	05	510	1	002	04	6094	01	0
2	04	05	510	1	003	04	6094	01	0
2	04	05	510	1	004	04	6094	01	0
2	04	05	510	1	005	04	6094	01	0
2	04	06	614	1	001	04	6094	01	0
2	04	06	614	1	002	04	6094	01	0
2	04	06	614	1	003	04	6094	01	0
2	04	06	614	1	004	04	6094	01	0
2	04	06	614	1	005	04	6094	01	0
2	04	07	001	1	001	04	6094	01	0
2	04	07	001	1	002	04	6094	01	0
2	04	07	001	1	003	04	6094	01	0
2	04	07	001	1	004	04	6094	01	0
2	04	07	001	1	005	04	6094	01	0
2	04	90	990	1	001	04	6094	01	0
2	04	90	990	1	002	04	6094	01	0
2	04	90	990	1	003	04	6094	01	0
2	04	90	990	1	004	04	6094	01	0
2	04	90	990	1	005	04	6094	01	0
2	04	90	991	1	001	04	6094	01	0
2	04	90	991	1	002	04	6094	01	0
2	04	90	991	1	003	04	6094	01	0
2	04	90	991	1	004	04	6094	01	0
2	04	90	991	1	005	04	6094	01	0
2	04	90	992	1	001	04	6094	01	0
2	04	90	992	1	002	04	6102	01	0
2	04	90	992	1	003	04	6102	01	0
2	04	90	992	1	004	04	6102	01	0
2	04	90	992	1	005	04	6102	01	0
2	04	91	991	1	001	04	6102	01	0
2	04	91	991	1	002	04	6102	01	0
2	04	91	991	1	003	04	6102	01	0
2	04	91	991	1	004	04	6102	01	0
2	04	91	991	1	005	04	6102	01	0
2	04	92	990	1	001	04	6102	01	0
2	04	92	990	1	002	04	6102	01	0
2	04	00	000	1	001	04	5009	01	0
2	04	00	000	1	002	04	5009	01	0
2	04	00	000	1	003	04	5009	01	0
2	04	00	000	1	004	04	5009	01	0
2	04	00	000	1	005	04	5009	01	0
2	04	01	101	1	001	04	5009	01	0
2	04	01	101	1	002	04	5009	01	0
2	04	01	101	1	003	04	5009	01	0
2	04	01	101	1	004	04	5009	01	0
2	04	01	101	1	005	04	5009	01	0
2	04	01	102	1	001	04	5009	01	0
2	04	01	102	1	002	04	5009	01	0
2	04	01	102	1	003	04	5009	01	0
2	04	01	102	1	004	04	5009	01	0
2	04	01	102	1	005	04	5009	01	0
2	04	02	204	1	001	04	5009	01	0
2	04	02	204	1	002	04	5009	01	0
2	04	02	204	1	003	04	5009	01	0
2	04	02	204	1	004	04	5009	01	0
2	04	02	204	1	005	04	5009	01	0
2	04	02	208	1	001	04	5009	01	0
2	04	02	208	1	002	04	5009	01	0
2	04	02	208	1	003	04	5009	01	0
2	04	02	208	1	004	04	5009	01	0
2	04	02	208	1	005	04	5009	01	0
2	04	03	305	1	001	04	5009	01	0
2	04	03	305	1	002	04	5009	01	0
2	04	03	305	1	003	04	5009	01	0
2	04	03	305	1	004	04	5009	01	0
2	04	03	305	1	005	04	5009	01	0
2	04	04	403	1	001	04	5009	01	0
2	04	04	403	1	002	04	5009	01	0
2	04	04	403	1	003	04	5009	01	0
2	04	04	403	1	004	04	5009	01	0
2	04	04	403	1	005	04	5009	01	0
2	04	04	405	1	001	04	5009	01	0
2	04	04	405	1	002	04	5009	01	0
2	04	04	405	1	003	04	5009	01	0
2	04	04	405	1	004	04	5009	01	0
2	04	04	405	1	005	04	5009	01	0
2	04	04	406	1	001	04	5009	01	0
2	04	04	406	1	002	04	5009	01	0
2	04	04	406	1	003	04	5009	01	0
2	04	04	406	1	004	04	5009	01	0
2	04	04	406	1	005	04	5009	01	0
2	04	04	407	1	001	04	5009	01	0
2	04	04	407	1	002	04	5009	01	0
2	04	04	407	1	003	04	5009	01	0
2	04	04	407	1	004	04	5009	01	0
2	04	04	407	1	005	04	5009	01	0
2	04	04	408	1	001	04	5009	01	0
2	04	04	408	1	002	04	5009	01	0
2	04	04	408	1	003	04	5009	01	0
2	04	04	408	1	004	04	5009	01	0
2	04	04	408	1	005	04	5009	01	0
2	04	05	510	1	001	04	5009	01	0
2	04	05	510	1	002	04	5009	01	0
2	04	05	510	1	003	04	5009	01	0
2	04	05	510	1	004	04	5009	01	0
2	04	05	510	1	005	04	5009	01	0
2	04	06	614	1	001	04	5009	01	0
2	04	06	614	1	002	04	5009	01	0
2	04	06	614	1	003	04	5009	01	0
2	04	06	614	1	004	04	5009	01	0
2	04	06	614	1	005	04	5009	01	0
2	04	07	001	1	001	04	5009	01	0
2	04	07	001	1	002	04	5009	01	0
2	04	07	001	1	003	04	5009	01	0
2	04	07	001	1	004	04	5009	01	0
2	04	07	001	1	005	04	5009	01	0
2	04	90	990	1	001	04	5009	01	0
2	04	90	990	1	002	04	5009	01	0
2	04	90	990	1	003	04	5009	01	0
2	04	90	990	1	004	04	5009	01	0
2	04	92	990	1	003	04	6102	01	0
2	04	92	990	1	004	04	6102	01	0
2	04	92	990	1	005	04	6102	01	0
2	04	90	990	1	005	04	5009	01	0
2	04	90	991	1	001	04	5009	01	0
2	04	90	991	1	002	04	5009	01	0
2	04	90	991	1	003	04	5009	01	0
2	04	90	991	1	004	04	5009	01	0
2	04	90	991	1	005	04	5009	01	0
2	04	90	992	1	001	04	5009	01	0
2	04	90	992	1	002	04	5009	01	0
2	04	90	992	1	003	04	5009	01	0
2	04	90	992	1	004	04	5009	01	0
2	04	90	992	1	005	04	5009	01	0
2	04	05	510	1	003	04	4007	01	0
2	04	05	510	1	004	04	4007	01	0
2	04	05	510	1	005	04	4007	01	0
2	04	06	614	1	001	04	4007	01	0
2	04	06	614	1	002	04	4007	01	0
2	04	06	614	1	003	04	4007	01	0
2	04	06	614	1	004	04	4007	01	0
2	04	06	614	1	005	04	4007	01	0
2	04	07	001	1	001	04	4007	01	0
2	04	07	001	1	002	04	4007	01	0
2	04	07	001	1	003	04	4007	01	0
2	04	07	001	1	004	04	4007	01	0
2	04	07	001	1	005	04	4007	01	0
2	04	90	990	1	001	04	4007	01	0
2	04	90	990	1	002	04	4007	01	0
2	04	90	990	1	003	04	4007	01	0
2	04	90	990	1	004	04	4007	01	0
2	04	90	990	1	005	04	4007	01	0
2	04	90	991	1	001	04	4007	01	0
2	04	90	991	1	002	04	4007	01	0
2	04	90	991	1	003	04	4007	01	0
2	04	90	991	1	004	04	4007	01	0
2	04	90	991	1	005	04	4007	01	0
2	04	90	992	1	001	04	4007	01	0
2	04	90	992	1	002	04	4007	01	0
2	04	90	992	1	003	04	4007	01	0
2	04	90	992	1	004	04	4007	01	0
2	04	90	992	1	005	04	4007	01	0
2	04	91	991	1	001	04	4007	01	0
2	04	91	991	1	002	04	4007	01	0
2	04	91	991	1	003	04	4007	01	0
2	04	91	991	1	004	04	4007	01	0
2	04	91	991	1	005	04	4007	01	0
2	04	92	990	1	001	04	4007	01	0
2	04	92	990	1	002	04	4007	01	0
2	04	92	990	1	003	04	4007	01	0
2	04	92	990	1	004	04	4007	01	0
2	04	92	990	1	005	04	4007	01	0
2	04	00	000	1	001	04	3001	01	0
2	04	00	000	1	002	04	3001	01	0
2	04	00	000	1	003	04	3001	01	0
2	04	00	000	1	004	04	3001	01	0
2	04	00	000	1	005	04	3001	01	0
2	04	01	101	1	001	04	3001	01	0
2	04	01	101	1	002	04	3001	01	0
2	04	01	101	1	003	04	3001	01	0
2	04	01	101	1	004	04	3001	01	0
2	04	01	101	1	005	04	3001	01	0
2	04	01	102	1	001	04	3001	01	0
2	04	01	102	1	002	04	3001	01	0
2	04	01	102	1	003	04	3001	01	0
2	04	01	102	1	004	04	3001	01	0
2	04	01	102	1	005	04	3001	01	0
2	04	02	204	1	001	04	3001	01	0
2	04	02	204	1	002	04	3001	01	0
2	04	02	204	1	003	04	3001	01	0
2	04	02	204	1	004	04	3001	01	0
2	04	02	204	1	005	04	3001	01	0
2	04	02	208	1	001	04	3001	01	0
2	04	02	208	1	002	04	3001	01	0
2	04	02	208	1	003	04	3001	01	0
2	04	02	208	1	004	04	3001	01	0
2	04	02	208	1	005	04	3001	01	0
2	04	04	408	1	001	04	6064	01	0
2	04	04	408	1	002	04	6064	01	0
2	04	04	408	1	003	04	6064	01	0
2	04	04	408	1	004	04	6064	01	0
2	04	04	408	1	005	04	6064	01	0
2	04	05	510	1	001	04	6064	01	0
2	04	05	510	1	002	04	6064	01	0
2	04	05	510	1	003	04	6064	01	0
2	04	05	510	1	004	04	6064	01	0
2	04	05	510	1	005	04	6064	01	0
2	04	06	614	1	001	04	6064	01	0
2	04	06	614	1	002	04	6064	01	0
2	04	06	614	1	003	04	6064	01	0
2	04	06	614	1	004	04	6064	01	0
2	04	06	614	1	005	04	6064	01	0
2	04	07	001	1	001	04	6064	01	0
2	04	07	001	1	002	04	6064	01	0
2	04	07	001	1	003	04	6064	01	0
2	04	07	001	1	004	04	6064	01	0
2	04	07	001	1	005	04	6064	01	0
2	04	90	990	1	001	04	6064	01	0
2	04	90	990	1	002	04	6064	01	0
2	04	90	990	1	003	04	6064	01	0
2	04	90	990	1	004	04	6064	01	0
2	04	90	990	1	005	04	6064	01	0
2	04	90	991	1	001	04	6064	01	0
2	04	90	991	1	002	04	6064	01	0
2	04	90	991	1	003	04	6064	01	0
2	04	90	991	1	004	04	6064	01	0
2	04	90	991	1	005	04	6064	01	0
2	04	90	992	1	001	04	6064	01	0
2	04	90	992	1	002	04	6064	01	0
2	04	90	992	1	003	04	6064	01	0
2	04	90	992	1	004	04	6064	01	0
2	04	90	992	1	002	04	6094	01	0
2	04	90	992	1	003	04	6094	01	0
2	04	90	992	1	004	04	6094	01	0
2	04	90	992	1	005	04	6094	01	0
2	04	91	991	1	001	04	6094	01	0
2	04	91	991	1	002	04	6094	01	0
2	04	91	991	1	003	04	6094	01	0
2	04	91	991	1	004	04	6094	01	0
2	04	91	991	1	005	04	6094	01	0
2	04	92	990	1	001	04	6094	01	0
2	04	92	990	1	002	04	6094	01	0
2	04	92	990	1	003	04	6094	01	0
2	04	92	990	1	004	04	6094	01	0
2	04	92	990	1	005	04	6094	01	0
2	04	00	000	1	001	04	6095	01	0
2	04	00	000	1	002	04	6095	01	0
2	04	00	000	1	003	04	6095	01	0
2	04	00	000	1	004	04	6095	01	0
2	04	90	992	1	003	04	2008	01	0
2	04	90	992	1	004	04	2008	01	0
2	04	90	992	1	005	04	2008	01	0
2	04	91	991	1	001	04	2008	01	0
2	04	91	991	1	002	04	2008	01	0
2	04	91	991	1	003	04	2008	01	0
2	04	91	991	1	004	04	2008	01	0
2	04	91	991	1	005	04	2008	01	0
2	04	92	990	1	001	04	2008	01	0
2	04	92	990	1	002	04	2008	01	0
2	04	90	990	1	005	04	4003	01	0
2	04	90	991	1	001	04	4003	01	0
2	04	90	991	1	002	04	4003	01	0
2	04	90	991	1	003	04	4003	01	0
2	04	90	991	1	004	04	4003	01	0
2	04	90	991	1	005	04	4003	01	0
2	04	90	992	1	001	04	4003	01	0
2	04	90	992	1	002	04	4003	01	0
2	04	90	992	1	003	04	4003	01	0
2	04	90	992	1	004	04	4003	01	0
2	04	90	992	1	005	04	4003	01	0
2	04	91	991	1	001	04	4003	01	0
2	04	91	991	1	002	04	4003	01	0
2	04	91	991	1	003	04	4003	01	0
2	04	91	991	1	004	04	4003	01	0
2	04	91	991	1	005	04	4003	01	0
2	04	92	990	1	001	04	4003	01	0
2	04	92	990	1	002	04	4003	01	0
2	04	92	990	1	003	04	4003	01	0
2	04	92	990	1	004	04	4003	01	0
2	04	92	990	1	005	04	4003	01	0
2	04	00	000	1	001	04	4032	01	0
2	04	00	000	1	002	04	4032	01	0
2	04	00	000	1	003	04	4032	01	0
2	04	00	000	1	004	04	4032	01	0
2	04	00	000	1	005	04	4032	01	0
2	04	01	101	1	001	04	4032	01	0
2	04	01	101	1	002	04	4032	01	0
2	04	01	101	1	003	04	4032	01	0
2	04	01	101	1	004	04	4032	01	0
2	04	01	101	1	005	04	4032	01	0
2	04	01	102	1	001	04	4032	01	0
2	04	01	102	1	002	04	4032	01	0
2	04	92	990	1	001	04	5054	01	0
2	04	92	990	1	002	04	5054	01	0
2	04	92	990	1	003	04	5054	01	0
2	04	92	990	1	004	04	5054	01	0
2	04	92	990	1	005	04	5054	01	0
2	04	00	000	1	001	04	4020	01	0
2	04	00	000	1	002	04	4020	01	0
2	04	00	000	1	003	04	4020	01	0
2	04	00	000	1	004	04	4020	01	0
2	04	00	000	1	005	04	4020	01	0
2	04	01	101	1	001	04	4020	01	0
2	04	01	101	1	002	04	4020	01	0
2	04	01	101	1	003	04	4020	01	0
2	04	01	101	1	004	04	4020	01	0
2	04	01	101	1	005	04	4020	01	0
2	04	01	102	1	001	04	4020	01	0
2	04	01	102	1	002	04	4020	01	0
2	04	01	102	1	003	04	4020	01	0
2	04	01	102	1	004	04	4020	01	0
2	04	01	102	1	005	04	4020	01	0
2	04	02	204	1	001	04	4020	01	0
2	04	02	204	1	002	04	4020	01	0
2	04	02	204	1	003	04	4020	01	0
2	04	02	204	1	004	04	4020	01	0
2	04	02	204	1	005	04	4020	01	0
2	04	02	208	1	001	04	4020	01	0
2	04	02	208	1	002	04	4020	01	0
2	04	02	208	1	003	04	4020	01	0
2	04	02	208	1	004	04	4020	01	0
2	04	02	208	1	005	04	4020	01	0
2	04	03	305	1	001	04	4020	01	0
2	04	03	305	1	002	04	4020	01	0
2	04	03	305	1	003	04	4020	01	0
2	04	03	305	1	004	04	4020	01	0
2	04	03	305	1	005	04	4020	01	0
2	04	04	403	1	001	04	4020	01	0
2	04	04	403	1	002	04	4020	01	0
2	04	04	403	1	003	04	4020	01	0
2	04	04	403	1	004	04	4020	01	0
2	04	04	403	1	005	04	4020	01	0
2	04	04	405	1	001	04	4020	01	0
2	04	04	405	1	002	04	4020	01	0
2	04	04	405	1	003	04	4020	01	0
2	04	04	405	1	004	04	4020	01	0
2	04	04	405	1	005	04	4020	01	0
2	04	04	406	1	001	04	4020	01	0
2	04	04	406	1	002	04	4020	01	0
2	04	04	406	1	003	04	4020	01	0
2	04	04	406	1	004	04	4020	01	0
2	04	04	406	1	005	04	4020	01	0
2	04	04	407	1	001	04	4020	01	0
2	04	04	407	1	002	04	4020	01	0
2	04	04	407	1	003	04	4020	01	0
2	04	04	407	1	004	04	4020	01	0
2	04	04	407	1	005	04	4020	01	0
2	04	04	408	1	001	04	4020	01	0
2	04	04	408	1	002	04	4020	01	0
2	04	04	408	1	003	04	4020	01	0
2	04	04	408	1	004	04	4020	01	0
2	04	04	408	1	005	04	4020	01	0
2	04	05	510	1	001	04	4020	01	0
2	04	05	510	1	002	04	4020	01	0
2	04	05	510	1	003	04	4020	01	0
2	04	05	510	1	004	04	4020	01	0
2	04	05	510	1	005	04	4020	01	0
2	04	06	614	1	001	04	4020	01	0
2	04	06	614	1	002	04	4020	01	0
2	04	06	614	1	003	04	4020	01	0
2	04	06	614	1	004	04	4020	01	0
2	04	06	614	1	005	04	4020	01	0
2	04	07	001	1	001	04	4020	01	0
2	04	07	001	1	002	04	4020	01	0
2	04	07	001	1	003	04	4020	01	0
2	04	07	001	1	004	04	4020	01	0
2	04	07	001	1	005	04	4020	01	0
2	04	90	990	1	001	04	4020	01	0
2	04	90	990	1	002	04	4020	01	0
2	04	90	990	1	003	04	4020	01	0
2	04	90	990	1	004	04	4020	01	0
2	04	90	990	1	005	04	4020	01	0
2	04	90	991	1	001	04	4020	01	0
2	04	90	991	1	002	04	4020	01	0
2	04	90	991	1	003	04	4020	01	0
2	04	90	991	1	004	04	4020	01	0
2	04	90	991	1	005	04	4020	01	0
2	04	90	992	1	001	04	4020	01	0
2	04	90	992	1	002	04	4020	01	0
2	04	90	992	1	003	04	4020	01	0
2	04	90	992	1	004	04	4020	01	0
2	04	90	992	1	005	04	4020	01	0
2	04	91	991	1	001	04	4020	01	0
2	04	91	991	1	002	04	4020	01	0
2	04	91	991	1	003	04	4020	01	0
2	04	91	991	1	004	04	4020	01	0
2	04	01	101	1	003	04	4043	01	0
2	04	01	101	1	004	04	4043	01	0
2	04	01	101	1	005	04	4043	01	0
2	04	01	102	1	001	04	4043	01	0
2	04	01	102	1	002	04	4043	01	0
2	04	01	102	1	003	04	4043	01	0
2	04	01	102	1	004	04	4043	01	0
2	04	01	102	1	005	04	4043	01	0
2	04	02	204	1	001	04	4043	01	0
2	04	02	204	1	002	04	4043	01	0
2	04	02	204	1	003	04	4043	01	0
2	04	02	204	1	004	04	4043	01	0
2	04	02	204	1	005	04	4043	01	0
2	04	02	208	1	001	04	4043	01	0
2	04	02	208	1	002	04	4043	01	0
2	04	02	208	1	003	04	4043	01	0
2	04	02	208	1	004	04	4043	01	0
2	04	02	208	1	005	04	4043	01	0
2	04	03	305	1	001	04	4043	01	0
2	04	03	305	1	002	04	4043	01	0
2	04	03	305	1	003	04	4043	01	0
2	04	03	305	1	004	04	4043	01	0
2	04	03	305	1	005	04	4043	01	0
2	04	04	403	1	001	04	4043	01	0
2	04	04	403	1	002	04	4043	01	0
2	04	04	403	1	003	04	4043	01	0
2	04	04	403	1	004	04	4043	01	0
2	04	04	403	1	005	04	4043	01	0
2	04	04	405	1	001	04	4043	01	0
2	04	04	405	1	002	04	4043	01	0
2	04	04	405	1	003	04	4043	01	0
2	04	04	405	1	004	04	4043	01	0
2	04	04	405	1	005	04	4043	01	0
2	04	04	406	1	001	04	4043	01	0
2	04	04	406	1	002	04	4043	01	0
2	04	04	405	1	002	04	6097	01	0
2	04	04	405	1	003	04	6097	01	0
2	04	04	405	1	004	04	6097	01	0
2	04	04	405	1	005	04	6097	01	0
2	04	04	406	1	001	04	6097	01	0
2	04	04	406	1	002	04	6097	01	0
2	04	90	992	1	005	04	6064	01	0
2	04	91	991	1	001	04	6064	01	0
2	04	91	991	1	002	04	6064	01	0
2	04	91	991	1	003	04	6064	01	0
2	04	91	991	1	004	04	6064	01	0
2	04	91	991	1	005	04	6064	01	0
2	04	92	990	1	001	04	6064	01	0
2	04	92	990	1	002	04	6064	01	0
2	04	92	990	1	003	04	6064	01	0
2	04	92	990	1	004	04	6064	01	0
2	04	92	990	1	005	04	6064	01	0
2	04	00	000	1	001	04	6014	01	0
2	04	00	000	1	002	04	6014	01	0
2	04	00	000	1	003	04	6014	01	0
2	04	00	000	1	004	04	6014	01	0
2	04	00	000	1	005	04	6014	01	0
2	04	01	101	1	001	04	6014	01	0
2	04	01	101	1	002	04	6014	01	0
2	04	01	101	1	003	04	6014	01	0
2	04	01	101	1	004	04	6014	01	0
2	04	01	101	1	005	04	6014	01	0
2	04	01	102	1	001	04	6014	01	0
2	04	01	102	1	002	04	6014	01	0
2	04	01	102	1	003	04	6014	01	0
2	04	01	102	1	004	04	6014	01	0
2	04	01	102	1	005	04	6014	01	0
2	04	02	204	1	001	04	6014	01	0
2	04	02	204	1	002	04	6014	01	0
2	04	00	000	1	001	04	5030	01	0
2	04	00	000	1	002	04	5030	01	0
2	04	00	000	1	003	04	5030	01	0
2	04	00	000	1	004	04	5030	01	0
2	04	00	000	1	005	04	5030	01	0
2	04	01	101	1	001	04	5030	01	0
2	04	01	101	1	002	04	5030	01	0
2	04	01	101	1	003	04	5030	01	0
2	04	01	101	1	004	04	5030	01	0
2	04	01	101	1	005	04	5030	01	0
2	04	01	102	1	001	04	5030	01	0
2	04	01	102	1	002	04	5030	01	0
2	04	01	102	1	003	04	5030	01	0
2	04	01	102	1	004	04	5030	01	0
2	04	01	102	1	005	04	5030	01	0
2	04	02	204	1	001	04	5030	01	0
2	04	02	204	1	002	04	5030	01	0
2	04	02	204	1	003	04	5030	01	0
2	04	02	204	1	004	04	5030	01	0
2	04	02	204	1	005	04	5030	01	0
2	04	02	208	1	001	04	5030	01	0
2	04	02	208	1	002	04	5030	01	0
2	04	02	208	1	003	04	5030	01	0
2	04	02	208	1	004	04	5030	01	0
2	04	02	208	1	005	04	5030	01	0
2	04	03	305	1	001	04	5030	01	0
2	04	03	305	1	002	04	5030	01	0
2	04	03	305	1	003	04	5030	01	0
2	04	03	305	1	004	04	5030	01	0
2	04	03	305	1	005	04	5030	01	0
2	04	04	403	1	001	04	5030	01	0
2	04	04	403	1	002	04	5030	01	0
2	04	04	403	1	003	04	5030	01	0
2	04	04	403	1	004	04	5030	01	0
2	04	04	403	1	005	04	5030	01	0
2	04	04	405	1	001	04	5030	01	0
2	04	04	405	1	002	04	5030	01	0
2	04	04	405	1	003	04	5030	01	0
2	04	04	405	1	004	04	5030	01	0
2	04	04	405	1	005	04	5030	01	0
2	04	04	406	1	001	04	5030	01	0
2	04	04	406	1	002	04	5030	01	0
2	04	04	406	1	003	04	5030	01	0
2	04	04	406	1	004	04	5030	01	0
2	04	04	406	1	005	04	5030	01	0
2	04	04	407	1	001	04	5030	01	0
2	04	04	407	1	002	04	5030	01	0
2	04	04	407	1	003	04	5030	01	0
2	04	04	407	1	004	04	5030	01	0
2	04	04	407	1	005	04	5030	01	0
2	04	04	408	1	001	04	5030	01	0
2	04	04	408	1	002	04	5030	01	0
2	04	04	408	1	003	04	5030	01	0
2	04	04	408	1	004	04	5030	01	0
2	04	04	408	1	005	04	5030	01	0
2	04	05	510	1	001	04	5030	01	0
2	04	05	510	1	002	04	5030	01	0
2	04	05	510	1	003	04	5030	01	0
2	04	05	510	1	004	04	5030	01	0
2	04	05	510	1	005	04	5030	01	0
2	04	06	614	1	001	04	5030	01	0
2	04	06	614	1	002	04	5030	01	0
2	04	06	614	1	003	04	5030	01	0
2	04	06	614	1	004	04	5030	01	0
2	04	06	614	1	005	04	5030	01	0
2	04	07	001	1	001	04	5030	01	0
2	04	07	001	1	002	04	5030	01	0
2	04	07	001	1	003	04	5030	01	0
2	04	07	001	1	004	04	5030	01	0
2	04	07	001	1	005	04	5030	01	0
2	04	90	990	1	001	04	5030	01	0
2	04	90	990	1	002	04	5030	01	0
2	04	90	990	1	003	04	5030	01	0
2	04	90	990	1	004	04	5030	01	0
2	04	90	990	1	005	04	5030	01	0
2	04	90	991	1	001	04	5030	01	0
2	04	90	991	1	002	04	5030	01	0
2	04	90	991	1	003	04	5030	01	0
2	04	90	991	1	004	04	5030	01	0
2	04	90	991	1	005	04	5030	01	0
2	04	90	992	1	001	04	5030	01	0
2	04	90	992	1	002	04	5030	01	0
2	04	90	992	1	003	04	5030	01	0
2	04	90	992	1	004	04	5030	01	0
2	04	90	992	1	005	04	5030	01	0
2	04	91	991	1	001	04	5030	01	0
2	04	91	991	1	002	04	5030	01	0
2	04	91	991	1	003	04	5030	01	0
2	04	91	991	1	004	04	5030	01	0
2	04	91	991	1	005	04	5030	01	0
2	04	92	990	1	001	04	5030	01	0
2	04	92	990	1	002	04	5030	01	0
2	04	92	990	1	003	04	5030	01	0
2	04	92	990	1	004	04	5030	01	0
2	04	01	102	1	003	04	2080	01	0
2	04	01	102	1	004	04	2080	01	0
2	04	01	102	1	005	04	2080	01	0
2	04	02	204	1	001	04	2080	01	0
2	04	02	204	1	002	04	2080	01	0
2	04	02	204	1	003	04	2080	01	0
2	04	02	204	1	004	04	2080	01	0
2	04	02	204	1	005	04	2080	01	0
2	04	02	208	1	001	04	2080	01	0
2	04	02	208	1	002	04	2080	01	0
2	04	02	208	1	003	04	2080	01	0
2	04	02	208	1	004	04	2080	01	0
2	04	02	208	1	005	04	2080	01	0
2	04	03	305	1	001	04	2080	01	0
2	04	03	305	1	002	04	2080	01	0
2	04	03	305	1	003	04	2080	01	0
2	04	03	305	1	004	04	2080	01	0
2	04	03	305	1	005	04	2080	01	0
2	04	04	403	1	001	04	2080	01	0
2	04	04	403	1	002	04	2080	01	0
2	04	04	403	1	003	04	2080	01	0
2	04	04	403	1	004	04	2080	01	0
2	04	04	403	1	005	04	2080	01	0
2	04	04	405	1	001	04	2080	01	0
2	04	04	405	1	002	04	2080	01	0
2	04	04	405	1	003	04	2080	01	0
2	04	04	405	1	004	04	2080	01	0
2	04	04	405	1	005	04	2080	01	0
2	04	04	406	1	001	04	2080	01	0
2	04	04	406	1	002	04	2080	01	0
2	04	04	406	1	003	04	2080	01	0
2	04	04	406	1	004	04	2080	01	0
2	04	04	406	1	005	04	2080	01	0
2	04	04	407	1	001	04	2080	01	0
2	04	04	407	1	002	04	2080	01	0
2	04	04	407	1	003	04	2080	01	0
2	04	04	407	1	004	04	2080	01	0
2	04	02	02	1	001	04	5012	01	0
2	04	02	02	1	002	04	5012	01	0
2	04	01	05	1	002	04	4003	01	0
2	04	01	06	1	002	04	4003	01	0
2	04	00	000	1	001	04	5027	01	0
2	04	91	991	1	001	04	5009	01	0
2	04	91	991	1	002	04	5009	01	0
2	04	91	991	1	003	04	5009	01	0
2	04	91	991	1	004	04	5009	01	0
2	04	91	991	1	005	04	5009	01	0
2	04	92	990	1	001	04	5009	01	0
2	04	92	990	1	002	04	5009	01	0
2	04	92	990	1	003	04	5009	01	0
2	04	92	990	1	004	04	5009	01	0
2	04	92	990	1	005	04	5009	01	0
2	04	00	000	1	001	04	5014	01	0
2	04	00	000	1	002	04	5014	01	0
2	04	00	000	1	003	04	5014	01	0
2	04	00	000	1	004	04	5014	01	0
2	04	00	000	1	005	04	5014	01	0
2	04	01	101	1	001	04	5014	01	0
2	04	01	101	1	002	04	5014	01	0
2	04	01	101	1	003	04	5014	01	0
2	04	01	101	1	004	04	5014	01	0
2	04	01	101	1	005	04	5014	01	0
2	04	01	102	1	001	04	5014	01	0
2	04	01	102	1	002	04	5014	01	0
2	04	01	102	1	003	04	5014	01	0
2	04	01	102	1	004	04	5014	01	0
2	04	01	102	1	005	04	5014	01	0
2	04	02	204	1	001	04	5014	01	0
2	04	02	204	1	002	04	5014	01	0
2	04	02	204	1	003	04	5014	01	0
2	04	02	204	1	004	04	5014	01	0
2	04	02	204	1	005	04	5014	01	0
2	04	02	208	1	001	04	5014	01	0
2	04	02	208	1	002	04	5014	01	0
2	04	04	406	1	003	04	6097	01	0
2	04	04	406	1	004	04	6097	01	0
2	04	04	406	1	005	04	6097	01	0
2	04	04	407	1	001	04	6097	01	0
2	04	04	407	1	002	04	6097	01	0
2	04	04	407	1	003	04	6097	01	0
2	04	04	407	1	004	04	6097	01	0
2	04	04	407	1	005	04	6097	01	0
2	04	04	408	1	001	04	6097	01	0
2	04	04	408	1	002	04	6097	01	0
2	04	04	408	1	003	04	6097	01	0
2	04	04	408	1	004	04	6097	01	0
2	04	04	408	1	005	04	6097	01	0
2	04	05	510	1	001	04	6097	01	0
2	04	05	510	1	002	04	6097	01	0
2	04	05	510	1	003	04	6097	01	0
2	04	05	510	1	004	04	6097	01	0
2	04	05	510	1	005	04	6097	01	0
2	04	06	614	1	001	04	6097	01	0
2	04	06	614	1	002	04	6097	01	0
